economy_code,economy,year,value,scenario
05_PRC,China,2017,1408296.413,Medium
05_PRC,China,2018,1416413.041,Medium
05_PRC,China,2019,1421604.871,Medium
05_PRC,China,2020,1425435.844,Medium
05_PRC,China,2021,1426776.342,Medium
05_PRC,China,2022,1426098.192,Medium
05_PRC,China,2023,1424260.946,Medium
05_PRC,China,2024,1420908.919,Medium
05_PRC,China,2025,1417733.636,Medium
05_PRC,China,2026,1414458.552,Medium
05_PRC,China,2027,1411369.625,Medium
05_PRC,China,2028,1407989.187,Medium
05_PRC,China,2029,1404284.3,Medium
05_PRC,China,2030,1400281.205,Medium
05_PRC,China,2031,1396026.459,Medium
05_PRC,China,2032,1391470.88,Medium
05_PRC,China,2033,1386649.184,Medium
05_PRC,China,2034,1381543.858,Medium
05_PRC,China,2035,1376210.011,Medium
05_PRC,China,2036,1370645.051,Medium
05_PRC,China,2037,1364840.518,Medium
05_PRC,China,2038,1358819.609,Medium
05_PRC,China,2039,1352625.805,Medium
05_PRC,China,2040,1346163.63,Medium
05_PRC,China,2041,1339469.683,Medium
05_PRC,China,2042,1332510.78,Medium
05_PRC,China,2043,1325307.695,Medium
05_PRC,China,2044,1317873.9,Medium
05_PRC,China,2045,1310158.073,Medium
05_PRC,China,2046,1302069.502,Medium
05_PRC,China,2047,1293565.661,Medium
05_PRC,China,2048,1284675.192,Medium
05_PRC,China,2049,1275309.978,Medium
05_PRC,China,2050,1265452.312,Medium
05_PRC,China,2051,1255125.875,Medium
05_PRC,China,2052,1244259.201,Medium
05_PRC,China,2053,1232855.063,Medium
05_PRC,China,2054,1221004.646,Medium
05_PRC,China,2055,1208702.046,Medium
05_PRC,China,2056,1195982.896,Medium
05_PRC,China,2057,1182898.442,Medium
05_PRC,China,2058,1169537.449,Medium
05_PRC,China,2059,1155907.968,Medium
05_PRC,China,2060,1142096.367,Medium
05_PRC,China,2061,1128158.014,Medium
05_PRC,China,2062,1114191.419,Medium
05_PRC,China,2063,1100222.847,Medium
05_PRC,China,2064,1086330.56,Medium
05_PRC,China,2065,1072485.204,Medium
05_PRC,China,2066,1058779.855,Medium
05_PRC,China,2067,1045198.415,Medium
05_PRC,China,2068,1031747.221,Medium
05_PRC,China,2069,1018459.683,Medium
05_PRC,China,2070,1005296.697,Medium
05_PRC,China,2071,992271.941,Medium
05_PRC,China,2072,979341.179,Medium
05_PRC,China,2073,966470.163,Medium
05_PRC,China,2074,953640.603,Medium
05_PRC,China,2075,940858.23,Medium
05_PRC,China,2076,928075.091,Medium
05_PRC,China,2077,915280.168,Medium
05_PRC,China,2078,902468.895,Medium
05_PRC,China,2079,889618.682,Medium
05_PRC,China,2080,876715.269,Medium
05_PRC,China,2081,863789.419,Medium
05_PRC,China,2082,850868.01,Medium
05_PRC,China,2083,838010.383,Medium
05_PRC,China,2084,825198.952,Medium
05_PRC,China,2085,812431.761,Medium
05_PRC,China,2086,799798.347,Medium
05_PRC,China,2087,787320.161,Medium
05_PRC,China,2088,774987.274,Medium
05_PRC,China,2089,762810.991,Medium
05_PRC,China,2090,750807.23,Medium
05_PRC,China,2091,738998.443,Medium
05_PRC,China,2092,727360.47,Medium
05_PRC,China,2093,715865.031,Medium
05_PRC,China,2094,704506.905,Medium
05_PRC,China,2095,693280.636,Medium
05_PRC,China,2096,682167.534,Medium
05_PRC,China,2097,671154.22,Medium
05_PRC,China,2098,660236.787,Medium
05_PRC,China,2099,649413.991,Medium
05_PRC,China,2100,638684.81,Medium
06_HKC,"Hong Kong, China",1990,5552.387,Medium
06_HKC,"Hong Kong, China",1991,5568.807,Medium
06_HKC,"Hong Kong, China",1992,5687.381,Medium
06_HKC,"Hong Kong, China",1993,5831.732,Medium
06_HKC,"Hong Kong, China",1994,5973.294,Medium
06_HKC,"Hong Kong, China",1995,6111.229,Medium
06_HKC,"Hong Kong, China",1996,6242.978,Medium
06_HKC,"Hong Kong, China",1997,6361.95,Medium
06_HKC,"Hong Kong, China",1998,6471.397,Medium
06_HKC,"Hong Kong, China",1999,6571.272,Medium
06_HKC,"Hong Kong, China",2000,6661.777,Medium
06_HKC,"Hong Kong, China",2001,6747.551,Medium
06_HKC,"Hong Kong, China",2002,6800.926,Medium
06_HKC,"Hong Kong, China",2003,6841.891,Medium
06_HKC,"Hong Kong, China",2004,6875.922,Medium
06_HKC,"Hong Kong, China",2005,6900.405,Medium
06_HKC,"Hong Kong, China",2006,6916.567,Medium
06_HKC,"Hong Kong, China",2007,6945.613,Medium
06_HKC,"Hong Kong, China",2008,6997.077,Medium
06_HKC,"Hong Kong, China",2009,7044.3,Medium
06_HKC,"Hong Kong, China",2010,7084.633,Medium
06_HKC,"Hong Kong, China",2011,7118.601,Medium
06_HKC,"Hong Kong, China",2012,7167.338,Medium
06_HKC,"Hong Kong, China",2013,7234.784,Medium
06_HKC,"Hong Kong, China",2014,7293.886,Medium
06_HKC,"Hong Kong, China",2015,7345.115,Medium
06_HKC,"Hong Kong, China",2016,7387.704,Medium
06_HKC,"Hong Kong, China",2017,7428.315,Medium
06_HKC,"Hong Kong, China",2018,7461.468,Medium
06_HKC,"Hong Kong, China",2019,7480.919,Medium
06_HKC,"Hong Kong, China",2020,7490.707,Medium
06_HKC,"Hong Kong, China",2021,7489.764,Medium
06_HKC,"Hong Kong, China",2022,7479.439,Medium
06_HKC,"Hong Kong, China",2023,7452.391,Medium
06_HKC,"Hong Kong, China",2024,7433.078,Medium
06_HKC,"Hong Kong, China",2025,7396.741,Medium
06_HKC,"Hong Kong, China",2026,7395.411,Medium
06_HKC,"Hong Kong, China",2027,7361.793,Medium
06_HKC,"Hong Kong, China",2028,7348.288,Medium
06_HKC,"Hong Kong, China",2029,7301.514,Medium
06_HKC,"Hong Kong, China",2030,7271.722,Medium
06_HKC,"Hong Kong, China",2031,7233.572,Medium
06_HKC,"Hong Kong, China",2032,7189.876,Medium
06_HKC,"Hong Kong, China",2033,7154.466,Medium
06_HKC,"Hong Kong, China",2034,7115.641,Medium
06_HKC,"Hong Kong, China",2035,7084.327,Medium
06_HKC,"Hong Kong, China",2036,7018.925,Medium
06_HKC,"Hong Kong, China",2037,6967.158,Medium
06_HKC,"Hong Kong, China",2038,6939.096,Medium
06_HKC,"Hong Kong, China",2039,6875.544,Medium
06_HKC,"Hong Kong, China",2040,6847.05,Medium
06_HKC,"Hong Kong, China",2041,6786.086,Medium
06_HKC,"Hong Kong, China",2042,6723.591,Medium
06_HKC,"Hong Kong, China",2043,6650.619,Medium
06_HKC,"Hong Kong, China",2044,6595.028,Medium
06_HKC,"Hong Kong, China",2045,6533.18,Medium
06_HKC,"Hong Kong, China",2046,6464.2,Medium
06_HKC,"Hong Kong, China",2047,6391.676,Medium
06_HKC,"Hong Kong, China",2048,6293.804,Medium
06_HKC,"Hong Kong, China",2049,6217.96,Medium
06_HKC,"Hong Kong, China",2050,6130.903,Medium
06_HKC,"Hong Kong, China",2051,6050.335,Medium
06_HKC,"Hong Kong, China",2052,5960.131,Medium
06_HKC,"Hong Kong, China",2053,5873.483,Medium
06_HKC,"Hong Kong, China",2054,5789.445,Medium
06_HKC,"Hong Kong, China",2055,5704.675,Medium
06_HKC,"Hong Kong, China",2056,5615.539,Medium
06_HKC,"Hong Kong, China",2057,5523.368,Medium
06_HKC,"Hong Kong, China",2058,5429.676,Medium
06_HKC,"Hong Kong, China",2059,5334.503,Medium
06_HKC,"Hong Kong, China",2060,5244.451,Medium
06_HKC,"Hong Kong, China",2061,5154.276,Medium
06_HKC,"Hong Kong, China",2062,5061.472,Medium
06_HKC,"Hong Kong, China",2063,4981.411,Medium
06_HKC,"Hong Kong, China",2064,4902.153,Medium
06_HKC,"Hong Kong, China",2065,4812.962,Medium
06_HKC,"Hong Kong, China",2066,4722.629,Medium
06_HKC,"Hong Kong, China",2067,4634.756,Medium
06_HKC,"Hong Kong, China",2068,4542.668,Medium
06_HKC,"Hong Kong, China",2069,4453.93,Medium
06_HKC,"Hong Kong, China",2070,4369.918,Medium
06_HKC,"Hong Kong, China",2071,4280.26,Medium
06_HKC,"Hong Kong, China",2072,4194.309,Medium
06_HKC,"Hong Kong, China",2073,4104.537,Medium
06_HKC,"Hong Kong, China",2074,4014.064,Medium
06_HKC,"Hong Kong, China",2075,3925.636,Medium
06_HKC,"Hong Kong, China",2076,3836.975,Medium
06_HKC,"Hong Kong, China",2077,3749.765,Medium
06_HKC,"Hong Kong, China",2078,3654.157,Medium
06_HKC,"Hong Kong, China",2079,3574.505,Medium
06_HKC,"Hong Kong, China",2080,3489.726,Medium
06_HKC,"Hong Kong, China",2081,3406.698,Medium
06_HKC,"Hong Kong, China",2082,3330.456,Medium
06_HKC,"Hong Kong, China",2083,3254.796,Medium
06_HKC,"Hong Kong, China",2084,3174.972,Medium
06_HKC,"Hong Kong, China",2085,3091.917,Medium
06_HKC,"Hong Kong, China",2086,3010.003,Medium
06_HKC,"Hong Kong, China",2087,2931.31,Medium
06_HKC,"Hong Kong, China",2088,2854.6,Medium
06_HKC,"Hong Kong, China",2089,2783.832,Medium
06_HKC,"Hong Kong, China",2090,2710.845,Medium
06_HKC,"Hong Kong, China",2091,2639.96,Medium
06_HKC,"Hong Kong, China",2092,2573.327,Medium
06_HKC,"Hong Kong, China",2093,2512.767,Medium
06_HKC,"Hong Kong, China",2094,2450.803,Medium
06_HKC,"Hong Kong, China",2095,2385.282,Medium
06_HKC,"Hong Kong, China",2096,2325.474,Medium
06_HKC,"Hong Kong, China",2097,2267.604,Medium
06_HKC,"Hong Kong, China",2098,2210.326,Medium
06_HKC,"Hong Kong, China",2099,2159.23,Medium
06_HKC,"Hong Kong, China",2100,2106.152,Medium
07_INA,Indonesia,1990,181869.93,Medium
07_INA,Indonesia,1991,185132.265,Medium
07_INA,Indonesia,1992,188424.211,Medium
07_INA,Indonesia,1993,191663.277,Medium
07_INA,Indonesia,1994,194947.058,Medium
07_INA,Indonesia,1995,198236.597,Medium
07_INA,Indonesia,1996,201539.517,Medium
07_INA,Indonesia,1997,204869.178,Medium
07_INA,Indonesia,1998,208203.012,Medium
07_INA,Indonesia,1999,211450.565,Medium
07_INA,Indonesia,2000,214558.771,Medium
07_INA,Indonesia,2001,217596.809,Medium
07_INA,Indonesia,2002,220598.994,Medium
07_INA,Indonesia,2003,223577.996,Medium
07_INA,Indonesia,2004,226518.019,Medium
07_INA,Indonesia,2005,229335.279,Medium
07_INA,Indonesia,2006,232408.021,Medium
07_INA,Indonesia,2007,235495.283,Medium
07_INA,Indonesia,2008,238629.392,Medium
07_INA,Indonesia,2009,241686.415,Medium
07_INA,Indonesia,2010,244753.641,Medium
07_INA,Indonesia,2011,247857.003,Medium
07_INA,Indonesia,2012,251083.061,Medium
07_INA,Indonesia,2013,254313.989,Medium
07_INA,Indonesia,2014,257390.944,Medium
07_INA,Indonesia,2015,260363.854,Medium
07_INA,Indonesia,2016,263234.644,Medium
07_INA,Indonesia,2017,266020.192,Medium
07_INA,Indonesia,2018,268673.124,Medium
07_INA,Indonesia,2019,271230.569,Medium
07_INA,Indonesia,2020,273748.193,Medium
07_INA,Indonesia,2021,275881.538,Medium
07_INA,Indonesia,2022,277634.568,Medium
07_INA,Indonesia,2023,280026.489,Medium
07_INA,Indonesia,2024,282353.644,Medium
07_INA,Indonesia,2025,284622.217,Medium
07_INA,Indonesia,2026,286820.254,Medium
07_INA,Indonesia,2027,288953.311,Medium
07_INA,Indonesia,2028,291019.733,Medium
07_INA,Indonesia,2029,293013.824,Medium
07_INA,Indonesia,2030,294942.394,Medium
07_INA,Indonesia,2031,296810.902,Medium
07_INA,Indonesia,2032,298628.594,Medium
07_INA,Indonesia,2033,300392.729,Medium
07_INA,Indonesia,2034,302109.24,Medium
07_INA,Indonesia,2035,303767.906,Medium
07_INA,Indonesia,2036,305365.338,Medium
07_INA,Indonesia,2037,306904.858,Medium
07_INA,Indonesia,2038,308387.977,Medium
07_INA,Indonesia,2039,309804.919,Medium
07_INA,Indonesia,2040,311157.321,Medium
07_INA,Indonesia,2041,312437.47,Medium
07_INA,Indonesia,2042,313645.852,Medium
07_INA,Indonesia,2043,314776.713,Medium
07_INA,Indonesia,2044,315831.911,Medium
07_INA,Indonesia,2045,316804.92,Medium
07_INA,Indonesia,2046,317694.306,Medium
07_INA,Indonesia,2047,318498.841,Medium
07_INA,Indonesia,2048,319225.198,Medium
07_INA,Indonesia,2049,319884.107,Medium
